latitude,longitude,population
17.893750264424984,83.407082279705,26.457678
17.893750264424984,83.407915613035,20.867847
17.893750264424984,83.408748946365,24.213243
17.893750264424984,83.409582279695,27.059694
17.893750264424984,83.410415613025,18.682388
17.893750264424984,83.411248946355,12.372359
17.893750264424984,83.412082279685,9.266082
17.893750264424984,83.412915613015,15.049803
17.893750264424984,83.413748946345,14.839754
17.893750264424984,83.414582279675,8.925017
17.893750264424984,83.415415613005,5.532551
17.893750264424984,83.416248946335,1.229456
17.893750264424984,83.417082279665,0.261027
17.893750264424984,83.417915612995,4.566549
17.893750264424984,83.418748946325,6.412836
17.893750264424984,83.419582279655,8.731198
17.893750264424984,83.420415612985,12.529964
17.893750264424984,83.421248946315,11.904868
17.893750264424984,83.422082279645,10.141817
17.893750264424984,83.422915612975,26.440342
17.893750264424984,83.423748946305,29.546139
17.893750264424984,83.424582279635,21.636354
17.893750264424984,83.425415612965,10.222072
17.893750264424984,83.426248946295,16.002687
17.893750264424984,83.427082279625,21.266132
17.893750264424984,83.427915612955,21.151443
17.893750264424984,83.428748946285,19.656559
17.893750264424984,83.429582279615,21.181227
17.893750264424984,83.430415612945,22.443056
17.893750264424984,83.431248946275,20.484495
17.893750264424984,83.432082279605,23.062569
17.893750264424984,83.432915612935,28.72004
17.893750264424984,83.433748946265,28.06807
17.893750264424984,83.434582279595,24.37274
17.893750264424984,83.435415612925,26.86734
17.893750264424984,83.436248946255,26.719458
17.893750264424984,83.437082279585,37.12477
17.893750264424984,83.437915612915,45.249817
17.893750264424984,83.438748946245,44.04575
17.893750264424984,83.439582279575,45.56192
17.893750264424984,83.440415612905,42.66908
17.893750264424984,83.441248946235,43.77099
17.893750264424984,83.442082279565,50.321815
17.893750264424984,83.442915612895,48.92093
17.892916931094984,83.402915613055,0.683488
17.892916931094984,83.403748946385,8.310473
17.892916931094984,83.404582279715,15.21327
17.892916931094984,83.405415613045,18.937653
17.892916931094984,83.406248946375,28.33188
17.892916931094984,83.407082279705,30.911472
17.892916931094984,83.407915613035,21.373255
17.892916931094984,83.408748946365,20.375813
17.892916931094984,83.409582279695,22.784899
17.892916931094984,83.410415613025,18.273706
17.892916931094984,83.411248946355,10.962861
17.892916931094984,83.412082279685,6.249124
17.892916931094984,83.412915613015,1.932002
17.892916931094984,83.413748946345,0.966001
17.892916931094984,83.416248946335,5.866986
17.892916931094984,83.417082279665,0.180263
17.892916931094984,83.417915612995,2.985821
17.892916931094984,83.418748946325,6.172856
17.892916931094984,83.419582279655,9.998042
17.892916931094984,83.420415612985,11.260009
17.892916931094984,83.421248946315,10.077485
17.892916931094984,83.422082279645,12.091186
17.892916931094984,83.422915612975,20.910408
17.892916931094984,83.423748946305,21.319128
17.892916931094984,83.424582279635,13.865877
17.892916931094984,83.425415612965,10.8697
17.892916931094984,83.426248946295,20.883337
17.892916931094984,83.427082279625,26.414036
17.892916931094984,83.427915612955,26.996735
17.892916931094984,83.428748946285,26.388638
17.892916931094984,83.429582279615,25.968002
17.892916931094984,83.430415612945,22.552013
17.892916931094984,83.431248946275,21.640665
17.892916931094984,83.432082279605,21.398481
17.892916931094984,83.432915612935,22.263626
17.892916931094984,83.433748946265,22.840672
17.892916931094984,83.434582279595,23.838871
17.892916931094984,83.435415612925,34.720764
17.892916931094984,83.436248946255,39.678062
17.892916931094984,83.437082279585,44.978146
17.892916931094984,83.437915612915,48.420578
17.892916931094984,83.438748946245,48.64542
17.892916931094984,83.439582279575,51.63766
17.892916931094984,83.440415612905,42.13368
17.892916931094984,83.441248946235,29.204613
17.892916931094984,83.442082279565,29.508257
17.892916931094984,83.442915612895,24.422499
17.892083597764984,83.40041561306501,12.387782
17.892083597764984,83.401248946395,12.032268
17.892083597764984,83.402082279725,13.791952
17.892083597764984,83.402915613055,9.45336
